date,open,close,high,low,volume,MA5,macd_line,signal_line,rsi_14,target,pred,actual
2025-03-27,3911.384,-0.5117992264109172,3903.652,3932.412,-0.5231397068662244,-0.5133431877263425,0.1051760411613459,0.2430579468634224,-0.1117287222723319,-0.0047435039596659,-0.003265857696533203,-0.004743503872305155
2025-03-28,3930.776,-0.5447152483260371,3907.384,3915.166,-0.5305323508736662,-0.5305684591098068,0.0474535677257929,0.2040770746345371,-0.119680474656832,-0.0014706801883161,-0.0029613301157951355,-0.0014706802321597934
2025-03-31,3905.982,-0.554872152107216,3872.403,3887.306,0.1528029479349968,-0.5339966804149144,-0.0072570493255595,0.161227803904292,-0.1008026753711809,-0.0059020763415984,-0.002543170005083084,-0.00590207614004612
2025-04-01,3892.779,-0.5955734951888624,3882.405,3887.684,-0.2935741883065729,-0.5484684579735584,-0.0845040329540922,0.1104789500509902,-0.4451404327770842,-0.0012206607392795,-0.0010868161916732788,-0.001220660749822855
2025-04-02,3884.418,-0.6039416183006636,3877.16,3884.386,-0.7554767150324087,-0.5630937747709296,-0.1515133326917714,0.055593154314513,-0.3647841793711863,-0.0043050946097866,-0.0011898279190063477,-0.004305094480514526
2025-04-03,3843.418,-0.6334187576531614,3843.418,3861.503,-0.2560720529627351,-0.5874917232517161,-0.2273743829650124,-0.0044894317281735,-1.6915305830321816,-0.0452985205099359,-0.0019337311387062073,-0.04529852047562599
2025-04-07,3675.202,-0.9422441041114475,3514.117,3589.441,2.615982360130545,-0.6672395108316553,-0.5426986155462673,-0.119784179586207,-2.223977801579462,-0.0153779474871331,-0.0014867857098579407,-0.015377947129309177
2025-04-08,3597.986,-1.0423350719294997,3583.875,3650.759,2.068850702919895,-0.7650288632706885,-0.8676475802766025,-0.2813006971823042,-2.2730433622697066,0.0098705502061351,0.0021500438451766968,0.009870550595223904
2025-04-09,3606.104,-0.9790782403092484,3587.337,3686.794,1.7665444086500433,-0.8419632908088717,-1.05995875546554,-0.4515156007381261,-1.9680066551824773,0.0188090248600818,0.004787568002939224,0.01880902424454689
2025-04-10,3749.126,-0.8573481171316056,3708.819,3735.115,1.1742616852917207,-0.8927988649968625,-1.097306018528389,-0.5956501439634608,-1.3117261760681886,0.00165755314167,0.005598809570074081,0.0016575531335547566
2025-04-11,3730.315,-0.8464188252301859,3708.462,3750.517,0.185939911536506,-0.9355285534117695,-1.1053901580348295,-0.7126813568923185,-1.1817208074901868,0.0037925613277818,0.004689771682024002,0.0037925613578408957
2025-04-14,3772.041,-0.8213706295762554,3754.033,3759.142,0.1133305909473457,-0.9112802704733224,-1.0786590225837849,-0.8006071175347382,-0.916268552898128,-0.0032166209381158,0.0020128190517425537,-0.0032166210003197193
2025-04-15,3756.479,-0.8426955634051113,3737.85,3761.235,-0.4012767206982408,-0.8712308278060444,-1.0636998649574267,-0.8677583599847418,-1.0263445224439398,0.0028370407009086,-0.0005208887159824371,0.0028370406944304705
2025-04-16,3757.876,-0.823947597213789,3721.603,3772.82,-0.0235888220950753,-0.8401102553176047,-1.0246537444205006,-0.9131545287855224,-0.9255617955134344,0.0010486956070274,-0.002917565405368805,0.0010486956452950835
2025-04-17,3755.086,-0.8169978595591597,3749.504,3772.222,-0.5978686652477013,-0.8320156384794749,-0.9770383407822888,-0.939319625315096,-0.981137269621714,0.0007724010187541,-0.0034865066409111023,0.0007724009919911623
2025-04-18,3760.043,-0.8118737665523744,3754.407,3772.523,-0.9260416945810208,-0.8250855956378498,-0.9247770444240554,-0.9491093368236984,-0.8867569363814022,0.0021506888867501,-0.004178274422883987,0.002150688786059618
2025-04-21,3768.142,-0.7975951188931785,3763.138,3784.881,-0.6150232544056069,-0.8203160189191682,-0.8618228373846556,-0.9435189591070504,-0.7981983328561444,0.0023882783341573,-0.004777587950229645,0.002388278255239129
2025-04-22,3780.112,-0.7817049887467508,3778.079,3783.952,-0.5418185164629341,-0.808080772794397,-0.7898620435333165,-0.9237042613540046,-0.6255126391169534,0.0022962547674134,-0.004329171031713486,0.002296254737302661
2025-04-23,3803.43,-0.7663906388354123,3780.518,3786.882,-0.4353937177098478,-0.796534340318602,-0.712145931534105,-0.8912830454038739,-0.5364692753877439,-0.0001822501007102,-0.0036470629274845123,-0.0001822501071728766
2025-04-24,3787.459,-0.7676089055523388,3775.207,3784.357,-0.685839547419636,-0.7866264814157561,-0.6446191525594542,-0.8509490308685745,-0.4556658393642812,-0.0014926745218345,-0.0030425190925598145,-0.0014926745789125562
2025-04-25,3792.084,-0.7775850002962792,3780.777,3786.994,-0.560356121632069,-0.7797478530898528,-0.5931620807445291,-0.8077109181578656,1.0491008095470504,-0.0025171132927204,-0.003160569816827774,-0.0025171132292598486
2025-04-28,3786.387,-0.7943826864839915,3772.803,3781.619,-0.5509961452900296,-0.7791034108722518,-0.5605810104386424,-0.7661739833728523,1.930923941821679,-0.0017647642093582,-0.0018298923969268799,-0.0017647641943767667
2025-04-29,3776.003,-0.8061300076218497,3768.031,3775.077,-0.7813027632152254,-0.7840032846513236,-0.5389405962231582,-0.7283305926780019,1.5878799360709237,0.0005938738007607,-0.0005188696086406708,0.0005938737886026502
2025-04-30,3775.831,-0.8021838064984328,3768.757,3770.571,-0.2377922045894182,-0.7911837091414261,-0.5130067585375484,-0.6925266582308924,0.8583777718725164,0.0056843923957456,-0.0022642239928245544,0.005684392526745796
2025-05-06,3794.376,-0.764389451432968,3782.777,3808.542,0.0129322660459574,-0.7905378583069556,-0.4557248841942063,-0.6516707330106994,1.0988678712707804,0.0143299167728598,-0.0031632669270038605,0.014329916797578335
2025-05-07,3861.577,-0.66857119426189,3814.987,3831.627,0.0577392002591539,-0.7686687292603734,-0.3260569917405957,-0.5913401596865299,1.5074047391030736,0.0009454721640882,-0.0013790540397167206,0.0009454721584916115
2025-05-08,3820.548,-0.6621586174363373,3816.264,3852.896,-0.5541263654460226,-0.7421434171530695,-0.2158516332711687,-0.5195793759569539,1.8749917109767604,-0.0035342203705863,0.0010355077683925629,-0.003534220391884446
2025-05-09,3848.619,-0.6861518011351192,3836.535,3846.157,-0.6482453090083447,-0.7180747328654281,-0.1475543016214471,-0.4476094215736183,1.411079397242173,0.0096196787316378,0.0012518465518951416,0.009619678370654583
2025-05-12,3866.531,-0.6210763465772079,3859.035,3890.61,-0.0747269931443139,-0.6817429822698526,-0.0384532770426022,-0.3667725824198552,1.6402263175071343,0.0063890258239192,-0.0009044930338859558,0.0063890255987644196
2025-05-13,3915.592,-0.577439928638642,3890.686,3896.258,-0.1763117427544509,-0.6442392624392076,0.0834610409733552,-0.2761103781970715,1.7515099684777171,0.0114748931962267,0.0001068115234375,0.011474893428385258
2025-05-14,3894.839,-0.4985668135691396,3890.65,3943.211,0.2412606871580428,-0.6101348872678535,0.2434648263976539,-0.1694670199173658,1.893036110883742,-0.0060744502683105,0.0009241476655006409,-0.006074450444430113
2025-05-15,3934.027,-0.540798889470902,3904.907,3907.199,-0.3324113196804067,-0.5857890576112234,0.3303052365392039,-0.065637530254465,1.4443017447242428,-0.0082845903621651,0.00242798775434494,-0.00828459020704031
2025-05-16,3898.666,-0.5980468926011822,3874.862,3889.085,-0.6648745676818988,-0.5681144374465238,0.3462886263304643,0.0208337988806025,0.9355804138902364,-0.0046784548496062,0.0004913471639156342,-0.004678454715758562
2025-05-19,3882.568,-0.630108021301398,3866.57,3877.145,-0.9987829264979392,-0.5699262708943694,0.3276184850984267,0.0860302961473334,0.7269276810995503,0.0066617956762797,-0.0022910311818122864,0.006661795545369387
2025-05-20,3883.102,-0.584668779273086,3881.744,3898.171,-0.8933177332318997,-0.5713764419610801,0.3467616719487202,0.1422689156571016,0.94509448116488,0.0043870929475691,-0.003996305167675018,0.004387092776596546
2025-05-21,3899.437,-0.554545642583659,3899.437,3916.381,-0.8104214411457364,-0.5826062877955518,0.3825160806591651,0.1948828272545416,1.1406528554979185,-0.0014289954218184,-0.0036176592111587524,-0.0014289953978732228
2025-05-22,3912.601,-0.564400612826925,3903.09,3913.865,-0.8474973780354467,-0.5873410012467246,0.3974762232441426,0.2401635325944533,1.1530838541911337,0.0021746001804732,-0.002648238092660904,0.0021746002603322268
2025-05-23,3910.374,-0.5494250604319657,3882.274,3882.274,-0.633242984871384,-0.5775870337368255,0.4167197230626833,0.2804909057815316,1.18205641063462,-0.0119581305189733,-0.002203371375799179,-0.01195813063532114
2025-05-26,3875.789,-0.6319547310797944,3849.038,3860.107,-0.8136340826488287,-0.5779574999733917,0.357635216049379,0.300155696507398,0.5921254056962956,-0.0049189903455675,-0.0013922788202762604,-0.004918990191072226
2025-05-27,3857.627,-0.6654974406288369,3834.846,3839.397,-0.9999823953395212,-0.5941724409075144,0.2787840440768369,0.2990760709651156,0.047286909673739,-0.0040598339796178,-0.0020440779626369476,-0.004059833940118551
2025-05-28,3843.075,-0.6930453651082769,3833.958,3836.237,-1.1611990740587723,-0.6219567043415521,0.1903533391178191,0.2793585088065534,-0.1066890566044242,0.0052094481283913,-0.0026355385780334473,0.005209448281675577
2025-05-29,3838.009,-0.6578402656731676,3831.458,3858.7,-0.8327157058812188,-0.6407015211725307,0.1478545675850271,0.2545235117275168,0.1584130104763677,-0.0028885280884679,-0.0026081539690494537,-0.0028885281644761562
2025-05-30,3850.493,-0.6774624347824001,3829.254,3840.232,-0.778640982876162,-0.6663869454716488,0.0960190492150033,0.2236039263128229,-0.2376925561376139,0.0012133893707402,-0.0014178827404975891,0.0012133893324062228
2025-06-03,3833.458,-0.6692435230120093,3832.72,3852.013,-0.4452575828204803,-0.6738674053548631,0.0607200716433216,0.1913423421527422,-0.4377960530526632,0.0032516284674093,-0.0008773282170295715,0.0032516284845769405
2025-06-04,3855.488,-0.6471918421791082,3855.488,3868.743,-0.6919339115896294,-0.6701951411771881,0.0503364776360929,0.1633192414541441,-0.8231105605973656,0.0018777782565249,7.441267371177673e-05,0.001877778209745884
2025-06-05,3872.637,-0.6344158404992911,3861.272,3877.556,-0.5892990417002334,-0.6584335424746434,0.0518420799932956,0.1412217627313166,-0.5431300839038178,0.0016278084588869,0.0001431480050086975,0.0016278084367513657
2025-06-06,3878.103,-0.6233197829810005,3869.387,3873.984,-0.7902025621508992,-0.6515084297920611,0.0612418457990943,0.1255478561067325,-0.1412592717752483,0.0013359194704862,0.00038826465606689453,0.0013359194854274392
2025-06-09,3877.798,-0.6141985814519643,3871.992,3885.246,-0.3624103920944381,-0.6388171439559266,0.0750694057240967,0.1159568346691493,0.1494446061627768,0.0007202183917844,-0.0001401938498020172,0.0007202184060588479
2025-06-10,3887.551,-0.6092746071854236,3850.466,3865.465,-0.2059895104664648,-0.6267868515856047,0.0887017157320338,0.1111904931374497,-0.1701166071407341,0.0036315987578567,-7.458403706550598e-05,0.0036315987817943096
2025-06-11,3870.672,-0.584428285699284,3870.672,3894.625,-0.2591982010513539,-0.614195929701392,0.1186706150815024,0.1137669368184551,-0.2177624423457767,-0.0029578605848075,-0.0004246830940246582,-0.0029578604735434055
2025-06-12,3885.52,-0.6047385824065489,3870.384,3892.199,-0.4014007920290629,-0.6082424105042536,0.1233694190335931,0.1168298999024733,-0.2946312636382199,-0.0027899706695392,-0.000748850405216217,-0.0027899707201868296
2025-06-13,3881.492,-0.6238393895346181,3853.819,3864.182,0.2498062331287136,-0.6083466481525653,0.1092266837176137,0.1162649695623428,-0.5637700884694151,-0.0033400528648859,-0.0012370944023132324,-0.003340052906423807
2025-06-16,3853.619,-0.6466423933572087,3853.619,3873.795,-0.3449133099669335,-0.6148551623961195,0.0773900820464469,0.1090253050524333,-0.110824456056088,0.0010954111919756,-0.0006629116833209991,0.0010954111348837614
2025-06-17,3875.177,-0.6391888479968759,3860.409,3870.379,-0.5983498112665618,-0.6208562224125885,0.0573326115361639,0.0989572219699346,0.3176820094489444,0.0002396650256053,-0.0008437149226665497,0.00023966502340044826
2025-06-18,3871.65,-0.6375563003790925,3854.658,3874.971,-0.5107227230982004,-0.6315141697982151,0.0418689962588886,0.0876058365849088,0.7046055457832158,-0.0021649706055578,-0.0016647204756736755,-0.0021649706177413464
2025-06-19,3870.049,-0.6523071580481632,3834.951,3843.091,-0.4642228057535331,-0.6410568447777533,0.0164926116699779,0.0731143581307406,0.106755129552818,-0.0042507726036763,-0.0021486319601535797,-0.004250772763043642
2025-06-20,3839.783,-0.6812067617380261,3839.783,3846.644,-0.6691717815197514,-0.6525652445980832,-0.0281821303192864,0.0519963003995517,-0.0148841394212313,0.0028808654524332,-0.003142610192298889,0.0028808654751628637
2025-06-23,3831.17,-0.6617039617019222,3827.083,3857.902,-0.4047430131366868,-0.6555867277822455,-0.0470278419704077,0.0310838556954305,0.1241049869905305,0.0120405730700512,-0.0035679899156093597,0.012040573172271252
2025-06-24,3862.388,-0.579957211739612,3862.388,3904.034,0.0997083428227635,-0.6437043401831768,0.0065818142215786,0.0257837426029885,0.672311671138082,0.0124877432132275,-0.002679295837879181,0.01248774304986
2025-06-25,3907.068,-0.4941536687184863,3902.177,3960.066,0.4977484172652243,-0.6149365100203081,0.1197369692641495,0.0456688883532904,1.090081666462287,0.0003646193563169,-0.0005026906728744507,0.00036461936542764306
2025-06-26,3953.16,-0.4916170759145103,3945.259,3946.02,0.1277578749642095,-0.58270066512578,0.2086863798748689,0.0805414572772865,1.0503071956634704,0.0012059583067851,0.0016157403588294983,0.001205958309583366
2025-06-27,3949.788,-0.4832243768170657,3918.204,3921.758,0.6218407335964489,-0.5429836560396033,0.2825502241841017,0.1241876477243398,1.0468302139163497,-0.0072814525013837,0.001204323023557663,-0.007281452417373657
2025-06-30,3920.315,-0.5339597437516712,3911.604,3936.079,-0.2126403792465575,-0.5173570414947678,0.2943522463403237,0.1616208493181363,0.5471864086923508,0.001493264195844,0.0010123252868652344,0.0014932642225176096
2025-07-01,3935.908,-0.523630808070984,3924.722,3942.762,-0.4865481432354926,-0.5060574691252776,0.3084144366640484,0.1945655388115712,0.4641662318756807,0.0014933183317304,-0.0014605820178985596,0.0014933183556422591
2025-07-02,3943.323,-0.5132860735423829,3929.696,3943.685,-0.1806581593316954,-0.5098955979392852,0.3241003609078937,0.2242656066916547,0.699387850659862,0.0049284716272559,-0.00311177596449852,0.0049284715205430984
2025-07-03,3949.4,-0.4790938558013183,3945.138,3968.068,-0.2830352724252734,-0.5073833297532931,0.3608040121555523,0.2558510601682942,1.0457973599016015,0.0106334549966562,-0.002725590020418167,0.010633454658091068
2025-07-04,3967.464,-0.4049586396784806,3958.376,3982.203,-0.0094273714225974,-0.4916825339763837,0.4469282340098278,0.2994815311194269,1.5224764927546377,-0.0084955882733974,-0.002044942229986191,-0.008495587855577469
2025-07-07,3977.288,-0.4648187189972143,3956.566,3965.175,-0.4497827648451031,-0.4778122358208344,0.4588391077336063,0.3369253648066686,0.9909523005725388,0.0056589010158432,-0.0005661286413669586,0.005658900830894709
2025-07-08,3965.426,-0.4252847352336604,3965.426,3998.453,-0.0228472496262676,-0.458083147952593,0.4955126047779089,0.3746994019044016,1.114315486138336,0.0036164485695489,-0.0020438916981220245,0.0036164484918117523
2025-07-09,3997.504,-0.3998766769327993,3987.427,3991.401,0.2625506212515436,-0.4353322247459695,0.5393670200158058,0.4142686088478112,1.293118434004057,0.0040430766917376,-0.0015796013176441193,0.004043076653033495
2025-07-10,3993.42,-0.3713685335856952,3992.524,4010.024,0.8790228948115509,-0.4137215768948631,0.5909378346237162,0.4569191260085356,1.5808624382642158,0.008172362739937,-0.0002392791211605072,0.008172363042831421
2025-07-11,4011.465,-0.3135113970969521,4010.105,4014.807,1.7622706810099085,-0.3953764551004847,0.67248734260409,0.5084262963834045,1.655302754822258,-0.0076297202468702,0.0018807165324687958,-0.007629720028489828
2025-07-14,4021.214,-0.3679682704290858,4017.668,4017.668,0.847566106760311,-0.3759474026253558,0.6827578878343608,0.5518217634979403,1.0703801169646574,0.0019175101365083,0.003310125321149826,0.0019175101770088077
2025-07-15,4023.99,-0.3543865275056533,3994.263,4019.064,0.5624496816345772,-0.3617245980983206,0.693911615064589,0.588916166755336,0.8220576645833234,-0.0036609586220152,0.001409180462360382,-0.0036609587259590626
2025-07-16,4019.393,-0.3803668551865117,3993.921,4007.202,-0.1136760979226634,-0.3578107561276009,0.6725764815515479,0.6140429338433576,0.631188230258186,0.0016726015844157,-0.0007148608565330505,0.0016726015601307154
2025-07-17,4005.067,-0.3685405398090831,4005.067,4034.491,0.0590358749248159,-0.3572434356835806,0.6576173105678226,0.6309549786019862,0.6453911337870635,0.0074465980963636,-0.002681262791156769,0.007446598261594772
2025-07-18,4039.871,-0.3158004746169414,4039.318,4058.549,0.4808078059547287,-0.3577026447828986,0.6820070452797946,0.6496846259430687,1.1933574040439483,0.0052843574261718,-0.003126446157693863,0.005284357350319624
2025-07-21,4069.769,-0.2780956463563226,4063.443,4085.607,1.1069500567701072,-0.3396734053214123,0.7243859626816643,0.6737037376772542,1.2710211143829258,0.0080969291872945,-0.0015438459813594818,0.008096929639577866
2025-07-22,4087.335,-0.2200173259967827,4068.338,4118.958,1.6869832580190982,-0.3127177607606049,0.7973978622655435,0.7084855235620892,1.388714401667723,0.0088551131991099,-3.73348593711853e-05,0.008855112828314304
2025-07-23,4129.148,-0.1559863508287442,4113.909,4119.769,2.4119999681245083,-0.2677050565551468,0.8985512991984356,0.7578773630974907,1.45283219120549,-0.0007823031524579,0.0009324848651885986,-0.0007823031628504395
2025-07-24,4116.831,-0.1616932457808033,4111.885,4149.037,2.735167311483059,-0.2262096686717645,0.9623349278123698,0.8109898184130545,1.238619999212137,-0.0004643067776989,0.0006078667938709259,-0.0004643067659344524
2025-07-25,4145.32,-0.1650777100894987,4117.801,4127.163,1.957293815137991,-0.1959733554228863,0.998053704612628,0.8610952017564298,1.6937785560671563,-0.0010550538621982,-0.001275327056646347,-0.0010550539009273052
2025-07-28,4128.199,-0.1727647273134497,4112.968,4135.824,1.0983554432324054,-0.1748430459241326,1.0077825592061738,0.903253748134769,1.5318228642484408,0.0017392164240301,-0.00028604641556739807,0.0017392163863405585
2025-07-29,4132.683,-0.160106339279215,4117.577,4152.025,1.2343399366402013,-0.1628243746429816,1.0140364465365783,0.938313944810048,1.4979335247311054,0.0076745628990322,-0.0008820444345474243,0.007674562744796276
2025-07-30,4148.941,-0.1041520862503399,4127.43,4151.238,1.5561374770858072,-0.1524259649154815,1.0536697631857102,0.974812120411934,1.5685643748526388,-0.0103655590668656,-0.0022711530327796936,-0.010365558788180351
2025-07-31,4141.561,-0.180306044051083,4063.666,4075.591,1.84733858466118,-0.1561598560811782,1.0086283367008049,0.9944076069855852,0.7692223001373908,-0.0136340897150626,-0.0027847476303577423,-0.0136340893805027
2025-08-01,4069.925,-0.2794350375739243,4040.462,4054.929,0.6499551146780687,-0.1791009425651244,0.8785641852728142,0.982353678731998,0.4806066435758601,-0.0035864701076087,-0.0045156218111515045,-0.0035864701494574547
2025-08-04,4037.938,-0.3051555619779731,4037.938,4070.702,0.0763862781441267,-0.2056597093230707,0.7447010238174406,0.9441702509726848,0.2762178585790203,0.0087441920337081,-0.0044728294014930725,0.0087441923096776
2025-08-05,4080.388,-0.2426711184779645,4075.584,4103.45,0.3564650490317232,-0.2222229307780685,0.6830812826369341,0.9004858765336499,0.6701422576544046,0.0025356178571593,-0.004731759428977966,0.002535617910325527
2025-08-06,4100.428,-0.2243936068689712,4098.354,4113.485,0.3197008027098568,-0.2463444381982998,0.6418302925880703,0.8567434627866095,0.6925748326817032,0.0031649067252508,-0.003761161118745804,0.0031649067532271147
2025-08-07,4120.282,-0.2015221413720853,4094.821,4114.666,0.6908460380078834,-0.2506005740682049,0.6208460239251774,0.8172755823847716,0.5842901534059647,-0.0018228759306281,-0.0031021609902381897,-0.0018228759290650487
2025-08-08,4109.273,-0.2147369999384033,4097.416,4104.967,0.2604791893024567,-0.2376215782365615,0.585829623799626,0.7782356091378849,0.3528458371692415,0.002919793023645,-0.0023552365601062775,0.002919793128967285
2025-08-11,4110.294,-0.1936086739946999,4103.605,4122.511,0.5523250183500048,-0.2152442906544621,0.568911814392998,0.7433966702726064,0.1763347854559057,0.0046076116418809,-0.002438858151435852,0.0046076118014752865
2025-08-12,4123.576,-0.1601695346708712,4121.224,4143.825,0.3300358786708188,-0.198693746751286,0.5766521664628262,0.7171758003546989,0.008636735877268,0.0080545687219424,-0.0021088942885398865,0.00805456843227148
2025-08-13,4150.504,-0.1014452169744028,4147.199,4176.578,0.9492465415054672,-0.1740292175280255,0.624748889113052,0.7064535625147713,0.3457879297910676,0.0080164843931376,-0.001942470669746399,0.008016484789550304
2025-08-14,4179.965,-0.0425278022478729,4165.938,4173.313,1.0703710472724002,-0.142133553607379,0.7040770706117869,0.7147889311455552,0.6069551972185538,-0.0013226513401498,-0.0008504018187522888,-0.001322651281952858
2025-08-15,4162.421,-0.0523265988096658,4157.495,4202.353,1.7500171882124735,-0.1095525975799289,0.7495586288001173,0.731154118204392,0.5949668693123912,0.013816072160274,-0.00018654391169548035,0.01381607260555029
2025-08-18,4218.247,0.0498937026216882,4203.419,4239.413,2.4284394279067203,-0.0607038774857663,0.8615946770132757,0.7681329049892714,0.8795612744762966,-0.0020430802066951,-0.0003398023545742035,-0.002043080283328891
2025-08-19,4241.765,0.0345688201450731,4215.208,4223.374,1.5724548593295211,-0.0216376493930998,0.9262899961284116,0.8115092950083832,0.6289821524186399,0.0018563726628253,-0.0009035617113113403,0.0018563726916909218
2025-08-20,4208.401,0.0484647845992405,4190.556,4271.396,1.4991745769336131,0.0084356164531831,0.9775714499051033,0.857143865475658,1.1261865041390255,0.0084971346953031,-0.0015532299876213074,0.008497134782373905
2025-08-21,4284.371,0.1121885599467296,4273.652,4288.071,1.7111964971770424,0.0394730805463451,1.0593896862248884,0.911095572700932,2.031962462018546,0.0162334595272959,-0.001573074609041214,0.01623345911502838
2025-08-22,4287.363,0.2349649179417897,4287.363,4377.998,2.2418305198006294,0.0971062875902694,1.2135381780892414,0.987122155964536,2.3561381652690443,0.0215296131818378,-0.0004878491163253784,0.021529613062739372
2025-08-25,4416.292,0.4004402955658502,4404.776,4469.222,3.3849681216731557,0.1674290196992382,1.458273588819594,1.100122217205577,2.40332997960563,0.0009278609362273,-0.0007252395153045654,0.0009278609650209546
2025-08-26,4453.353,0.4077253198817659,4435.528,4452.591,1.9070507892561632,0.2422874981266234,1.6390262306281531,1.2290596194471335,2.3989468427190817,0.0040452975035978,-0.004330504685640335,0.0040452973917126656
